Unnamed: 0,game_name,app_id,review_text,review_length,hours_played,review_date,owners,developers,publishers,genres,platforms,categories,release_date,price
245,PUBG: BATTLEGROUNDS,578080,"its fun, just a lot of cheaters
",33,783.0166666666667,2026-02-22 23:29:41,"100,000,000 .. 200,000,000",['PUBG Corporation'],"['KRAFTON, Inc.']","['Action', 'Adventure', 'Massively Multiplayer', 'Free To Play']",['windows'],"['Multi-player', 'PvP', 'Online PvP', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet']","Dec 21, 2017",
244,PUBG: BATTLEGROUNDS,578080,Best realism,12,698.6833333333333,2026-02-23 08:03:58,"100,000,000 .. 200,000,000",['PUBG Corporation'],"['KRAFTON, Inc.']","['Action', 'Adventure', 'Massively Multiplayer', 'Free To Play']",['windows'],"['Multi-player', 'PvP', 'Online PvP', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet']","Dec 21, 2017",
239,PUBG: BATTLEGROUNDS,578080,Bubba G or fortnite bubba geeeeeeee,35,9.583333333333334,2026-02-23 12:30:13,"100,000,000 .. 200,000,000",['PUBG Corporation'],"['KRAFTON, Inc.']","['Action', 'Adventure', 'Massively Multiplayer', 'Free To Play']",['windows'],"['Multi-player', 'PvP', 'Online PvP', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet']","Dec 21, 2017",
222,PUBG: BATTLEGROUNDS,578080,initializing,12,182.41666666666663,2026-02-26 16:09:14,"100,000,000 .. 200,000,000",['PUBG Corporation'],"['KRAFTON, Inc.']","['Action', 'Adventure', 'Massively Multiplayer', 'Free To Play']",['windows'],"['Multi-player', 'PvP', 'Online PvP', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet']","Dec 21, 2017",
280,PUBG: BATTLEGROUNDS,578080,cool games,10,2207.3,2026-02-19 02:53:50,"100,000,000 .. 200,000,000",['PUBG Corporation'],"['KRAFTON, Inc.']","['Action', 'Adventure', 'Massively Multiplayer', 'Free To Play']",['windows'],"['Multi-player', 'PvP', 'Online PvP', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet']","Dec 21, 2017",
210,PUBG: BATTLEGROUNDS,578080,"Still a ♥♥♥♥♥♥ game with ♥♥♥♥♥♥ mechanics with ♥♥♥♥♥♥ cheaters with ♥♥♥♥♥♥ slow asf movment and wayyyy to small/fast zones for map size, literally the game is all about getting into zone and nothing else. Shame, was so much fun when it first came out.",251,348.56666666666666,2026-02-28 10:59:18,"100,000,000 .. 200,000,000",['PUBG Corporation'],"['KRAFTON, Inc.']","['Action', 'Adventure', 'Massively Multiplayer', 'Free To Play']",['windows'],"['Multi-player', 'PvP', 'Online PvP', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet']","Dec 21, 2017",
200,PUBG: BATTLEGROUNDS,578080,I was casually banned for absolutelly no reason now i have a game ban in my history for playing 1 game its not good dont play NEVER play if you want a clean account,164,1.2666666666666666,2026-03-01 20:01:34,"100,000,000 .. 200,000,000",['PUBG Corporation'],"['KRAFTON, Inc.']","['Action', 'Adventure', 'Massively Multiplayer', 'Free To Play']",['windows'],"['Multi-player', 'PvP', 'Online PvP', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet']","Dec 21, 2017",
383,Palworld,1623730,Always something to do. Good for those who enjoy adventure and building,71,73.16666666666667,2026-02-27 20:48:55,"50,000,000 .. 100,000,000",['Pocketpair'],['Pocketpair'],"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",['windows'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","Jan 18, 2024",2999.0
353,Palworld,1623730,incredibly fun and great replayability (i think that's how you spell that word),79,92.01666666666668,2026-02-28 14:33:41,"50,000,000 .. 100,000,000",['Pocketpair'],['Pocketpair'],"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",['windows'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","Jan 18, 2024",2999.0
370,Palworld,1623730,Always liked Digimon!,21,116.96666666666668,2026-02-28 03:13:39,"50,000,000 .. 100,000,000",['Pocketpair'],['Pocketpair'],"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",['windows'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","Jan 18, 2024",2999.0
345,Palworld,1623730,"Its really fun and I like the aspect of the palmon
",52,59.65,2026-02-28 19:17:13,"50,000,000 .. 100,000,000",['Pocketpair'],['Pocketpair'],"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",['windows'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","Jan 18, 2024",2999.0
344,Palworld,1623730,"game is bussin
",16,105.43333333333334,2026-02-28 20:38:21,"50,000,000 .. 100,000,000",['Pocketpair'],['Pocketpair'],"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",['windows'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","Jan 18, 2024",2999.0
339,Palworld,1623730,Eğlenceli bi oyun arkadaşlarla sarıyo oynayın aldığımda direk 100 saat yapmışım şimdi farketim,94,109.01666666666668,2026-02-28 23:44:42,"50,000,000 .. 100,000,000",['Pocketpair'],['Pocketpair'],"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",['windows'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","Jan 18, 2024",2999.0
322,Palworld,1623730,slavery and furries,19,65.73333333333333,2026-03-01 10:54:56,"50,000,000 .. 100,000,000",['Pocketpair'],['Pocketpair'],"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",['windows'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","Jan 18, 2024",2999.0
380,Palworld,1623730,Never played a Pokémon game but I know this one is great. 10/10,63,65.45,2026-02-27 21:51:09,"50,000,000 .. 100,000,000",['Pocketpair'],['Pocketpair'],"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",['windows'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","Jan 18, 2024",2999.0
310,Palworld,1623730,ww game lowky had so much fun ahhh yeahhhh,42,26.8,2026-03-01 20:25:09,"50,000,000 .. 100,000,000",['Pocketpair'],['Pocketpair'],"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",['windows'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","Jan 18, 2024",2999.0
300,Palworld,1623730,Very much like legand of zelda breath of thw iwld enjoialble,60,3.1166666666666667,2026-03-02 01:41:01,"50,000,000 .. 100,000,000",['Pocketpair'],['Pocketpair'],"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",['windows'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","Jan 18, 2024",2999.0
483,Team Fortress 2,440,i've done notthing but teleporting bread for 500 hours,54,630.5,2026-02-16 10:27:51,"50,000,000 .. 100,000,000",['Valve'],['Valve'],"['Action', 'Free To Play']","['windows', 'linux']","['Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Stereo Sound', 'Surround Sound', 'Partial Controller Support', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Commentary available', 'Remote Play on Phone', 'Remote Play on Tablet']","Oct 10, 2007",
453,Team Fortress 2,440,add sex,7,254.55,2026-02-22 07:08:04,"50,000,000 .. 100,000,000",['Valve'],['Valve'],"['Action', 'Free To Play']","['windows', 'linux']","['Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Stereo Sound', 'Surround Sound', 'Partial Controller Support', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Commentary available', 'Remote Play on Phone', 'Remote Play on Tablet']","Oct 10, 2007",
470,Team Fortress 2,440,Pretty fun but if you want something you either gotta pray that you get what you want from the inbox or spend money,115,53.2,2026-02-19 06:30:12,"50,000,000 .. 100,000,000",['Valve'],['Valve'],"['Action', 'Free To Play']","['windows', 'linux']","['Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Stereo Sound', 'Surround Sound', 'Partial Controller Support', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Commentary available', 'Remote Play on Phone', 'Remote Play on Tablet']","Oct 10, 2007",
445,Team Fortress 2,440,"This is a great game for PvP lovers or if you just want to go against your friends in a private lobby, the different classes that you have to play to see what one you fit the most and can play best as makes it even better, not forgetting the different guns from cosmetics that could even enhance or decrease your style of playing. I am yet to find the perfect me and I still am quite bad at the game but I still have fun every time I play the game.",448,20.433333333333334,2026-02-24 00:37:40,"50,000,000 .. 100,000,000",['Valve'],['Valve'],"['Action', 'Free To Play']","['windows', 'linux']","['Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Stereo Sound', 'Surround Sound', 'Partial Controller Support', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Commentary available', 'Remote Play on Phone', 'Remote Play on Tablet']","Oct 10, 2007",
444,Team Fortress 2,440,"the best hats since doug dimmadome

(and the bots are gone since i last checked)",82,1182.05,2026-02-24 04:09:56,"50,000,000 .. 100,000,000",['Valve'],['Valve'],"['Action', 'Free To Play']","['windows', 'linux']","['Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Stereo Sound', 'Surround Sound', 'Partial Controller Support', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Commentary available', 'Remote Play on Phone', 'Remote Play on Tablet']","Oct 10, 2007",
439,Team Fortress 2,440,they took me abord there team fortress 2,40,338.76666666666665,2026-02-25 01:44:52,"50,000,000 .. 100,000,000",['Valve'],['Valve'],"['Action', 'Free To Play']","['windows', 'linux']","['Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Stereo Sound', 'Surround Sound', 'Partial Controller Support', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Commentary available', 'Remote Play on Phone', 'Remote Play on Tablet']","Oct 10, 2007",
422,Team Fortress 2,440,blue (almost)always wins lol,28,2.3,2026-02-27 10:35:14,"50,000,000 .. 100,000,000",['Valve'],['Valve'],"['Action', 'Free To Play']","['windows', 'linux']","['Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Stereo Sound', 'Surround Sound', 'Partial Controller Support', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Commentary available', 'Remote Play on Phone', 'Remote Play on Tablet']","Oct 10, 2007",
480,Team Fortress 2,440,I like buff oiled mercs,23,61.73333333333333,2026-02-16 18:54:17,"50,000,000 .. 100,000,000",['Valve'],['Valve'],"['Action', 'Free To Play']","['windows', 'linux']","['Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Stereo Sound', 'Surround Sound', 'Partial Controller Support', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Commentary available', 'Remote Play on Phone', 'Remote Play on Tablet']","Oct 10, 2007",
410,Team Fortress 2,440,yes,3,11.0,2026-03-01 02:50:11,"50,000,000 .. 100,000,000",['Valve'],['Valve'],"['Action', 'Free To Play']","['windows', 'linux']","['Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Stereo Sound', 'Surround Sound', 'Partial Controller Support', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Commentary available', 'Remote Play on Phone', 'Remote Play on Tablet']","Oct 10, 2007",
