Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,game_name,app_id,review_text,review_length,hours_played,review_date,owners,developers,publishers,genres,platforms,categories,release_date,price,embedding
43,585,585,Call of Duty: Modern Warfare II,1938090,bad steam facing issue nor steam activation helped,81,73.95,2026-02-27 03:35:56,"50,000,000 .. 100,000,000","['Treyarch', 'Raven Software', 'Beenox', 'High Moon Studios', 'Sledgehammer Games', 'Infinity Ward', 'Activision Shanghai', 'Demonware']",['Activision'],['Action'],['windows'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Captions available', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Subtitle Options', 'Surround Sound', 'Partial Controller Support', 'HDR available']","Oct 27, 2022",,"-0.20635824,0.16748151,0.23302189,-0.13973625,-0.08125662,-0.31818575,0.0053344215,-0.21480973,0.0051573627,-0.15387623,0.12182803,0.042199742,-0.123595,0.13826387,-0.012465492,-0.42455086,-0.262085,0.117875636,-0.028333753,-0.19611625,0.13265878,-0.2132425,-0.2308084,-0.17433776,-0.019555371,-0.03880637,-0.31812626,-0.12523,-0.03957462,0.040781617,-0.0019366387,0.27970126,-0.26145825,-0.045122735,-0.34150207,0.15616874,0.09296463,-0.18120852,0.113688,0.04792777,-0.4110465,-0.3891055,0.043747496,-0.37865126,0.13722049,-0.10473725,0.37021148,-0.11736699,0.200311,-0.68149257,-0.034965754,0.15623087,-0.017782746,0.73138374,0.15502638,-1.7001238,-0.089460745,-0.16945252,1.12994,0.21377325,-0.13292709,0.2775037,-0.10794987,0.21548976,0.84962624,0.25829813,0.016698748,-0.010924488,0.27579114,-0.25602984,-0.12187649,-0.17224282,0.034882493,-0.20169625,0.09322438,0.19230478,0.15515588,-0.09515375,-0.4887825,-0.070365004,0.5242675,-0.09116638,-0.4125725,0.23905987,-0.8925262,-0.06697124,0.03411375,-0.13695374,-0.13568501,-0.30459452,-0.23323674,-0.15432626,-0.1351285,0.046318755,0.029718995,-0.08675501,-0.043468498,-0.22386922,0.556508,0.02302595"
44,1568,1568,Warframe,230410,fast paced chaos,16,9.033333333333331,2022-10-11 21:08:18,"20,000,000 .. 50,000,000",['Digital Extremes'],['Digital Extremes'],"['Action', 'RPG', 'Free To Play']",['windows'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'HDR available']","Mar 25, 2013",,"-0.26737332,0.008453667,0.06680567,0.08959933,-0.180696,0.36242667,-0.27475667,-0.209126,-0.28966334,-0.055354,0.0037733216,0.077006675,-0.38985336,-0.54141,0.17972334,0.05488601,-0.5800367,0.24786568,-0.028303334,-0.08361,0.7552133,0.25988004,0.3556033,-0.42118,0.41403332,0.43340054,-0.42283666,0.14567332,-0.23036999,0.10992333,-0.49725866,-0.138484,-0.42266333,-0.44477332,0.2246,-0.21651368,0.346558,-0.091950335,-0.012125333,-0.028221333,-0.31926668,-0.026556663,-0.10700134,-0.2983913,0.097153336,0.22932565,0.261374,-0.0070656636,0.81755334,-0.72502,-0.14186333,0.22069333,0.06724369,0.70512336,0.38275003,-1.4946934,-0.29578665,0.71729666,1.04442,0.427272,-0.39488003,0.0592,-0.048714202,-0.3640667,0.24946667,0.41070667,0.158259,-0.31120932,0.36897835,0.049333338,0.033001322,-0.18944101,-0.259217,-0.29241002,0.288709,-0.07776633,-0.29871333,-0.10705667,0.11178998,-0.10232667,0.58579665,0.18863635,-0.5994033,0.56667,-0.80595326,-0.07788999,-0.016485333,-0.57921,-0.4838933,-0.3986633,0.33658668,0.34734997,-0.37543333,-0.11436668,-0.12765667,-0.28363368,0.47855997,-0.097486675,0.13627666,0.35846332"
45,824,824,Grand Theft Auto V Legacy,271590,one best game oat could play eternity sta probably wont generational hey always fax game ever first experience,163,11.0,2026-03-01 18:22:08,"50,000,000 .. 100,000,000",['Rockstar North'],['Rockstar Games'],"['Action', 'Adventure']",['windows'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']","Apr 13, 2015",,"-0.014532492,0.22581308,0.5419217,-0.2189686,-0.25291234,0.2098419,0.21690321,0.082818836,-0.03162022,-0.14269985,0.07969928,-0.052882377,0.07356078,-0.028131336,0.12023255,-0.07486626,0.2481951,0.36172092,-0.1962076,0.28209102,0.12916689,0.15556821,-0.026512332,0.1194255,0.3726795,-0.12307905,-0.101045676,-0.23450476,0.18365222,-0.22287539,-0.3071975,0.45354107,0.069122225,-0.029754393,0.1989184,0.16779016,-0.30933076,0.255056,0.006523939,-0.23225522,0.041432016,0.12564595,-0.064309336,-0.29478776,-0.15134494,0.029913723,0.23466009,-0.40457386,0.124778,-0.65822715,-0.098612994,0.0012368328,0.13240567,0.67319626,-0.01682333,-1.7372656,0.01645922,0.09217134,0.7767557,0.5209348,-0.30980885,0.52939916,-0.3913345,-0.119205326,0.464667,-0.02609951,0.38686404,0.14173837,-0.12574627,-0.14106622,0.02234663,-0.18488055,0.11118623,-0.18988697,0.02220133,0.09105315,-0.085885726,-0.09397965,-0.3678736,-0.041630715,0.17216618,-0.024635563,-0.40332758,0.007402556,-1.2085061,-0.21375722,-0.11583062,-0.21792272,-0.025580509,-0.22032417,-0.17152971,0.20595309,-0.062834054,0.005871163,-0.35401785,-0.17276722,-0.0912489,-0.23319271,0.18094587,0.2663256"
46,507,507,Call of Duty: Modern Warfare II,1938090,god game series,35,196.0833333333333,2026-03-01 20:12:18,"50,000,000 .. 100,000,000","['Treyarch', 'Raven Software', 'Beenox', 'High Moon Studios', 'Sledgehammer Games', 'Infinity Ward', 'Activision Shanghai', 'Demonware']",['Activision'],['Action'],['windows'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Captions available', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Subtitle Options', 'Surround Sound', 'Partial Controller Support', 'HDR available']","Oct 27, 2022",,"-0.03542034,0.244271,0.58677334,-0.46047997,-0.08557332,0.65908766,0.19317333,0.0071799955,-0.61815333,-0.49445,0.14825134,-0.45679665,0.09892269,0.09698,0.062413335,-0.08159336,0.164456,0.84425,-0.66454333,0.82204336,0.29868332,-0.597584,-0.39926767,0.23099001,1.21077,0.15798669,-0.08291334,0.20190334,0.028690001,0.29511666,-0.20608334,0.41592333,-0.38268003,0.134703,0.073475294,-0.076929994,-0.61501664,0.06481334,-0.3247533,-0.35518667,-0.037109654,0.4091233,0.23209001,-0.15282999,-0.15252867,-0.16477934,0.11375167,-0.3224,0.18270333,-0.5589027,-0.33597,0.316917,0.58504796,0.95591664,0.07343333,-2.6241665,0.15947433,0.25891998,0.9951,0.8852067,-0.47473335,0.67701334,-0.3755823,-0.345354,0.7632933,0.087236665,0.076315336,-0.008943667,-0.28439832,0.16392332,0.15451233,0.094895005,0.09909,-0.20267199,-0.0029366713,0.36408997,-0.25168467,0.0066099963,-0.6742366,0.37460664,0.09803,0.21421666,-0.77811337,0.20453334,-1.3612667,0.20725667,-0.54781336,-0.46148667,0.19560169,0.10982666,-0.29925767,0.09288335,-0.09407667,0.28511664,-0.197043,-0.57415134,-0.48674664,-0.054255333,0.57159597,0.097417"
47,889,889,Grand Theft Auto V Legacy,271590,good done play base game boringgggggggggggggggggggggggggggggy unless online lspdfr,99,21.25,2026-02-28 18:44:22,"50,000,000 .. 100,000,000",['Rockstar North'],['Rockstar Games'],"['Action', 'Adventure']",['windows'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']","Apr 13, 2015",,"-0.32751712,0.23185758,0.41713142,-0.2963197,-0.1866966,0.2383233,0.08699671,-0.08323427,-0.18467085,-0.054857284,0.21551116,-0.22692227,0.14653857,-0.21557787,-0.018890003,0.014539005,0.122324,0.44461614,-0.39468145,0.5822229,0.08693629,0.12500687,-0.0035311452,0.04858143,0.24569044,-0.034383,-0.13912572,-0.29123998,0.07288872,0.06442286,-0.32866475,0.8445672,-0.027829995,-0.14818229,0.4246357,0.13168001,-0.45418712,0.10558585,-0.36441284,-0.47148284,0.08559215,-0.10334415,0.053944282,-0.15811643,-0.2958843,-0.195964,0.013481421,-0.5168443,0.1254377,-0.8938671,-0.046308286,0.039218996,-0.149331,0.72154284,0.0006981402,-2.3567288,-0.06902571,-0.2782657,1.6114501,0.60776854,-0.47850698,0.5766843,-0.50729215,-0.13884571,0.5678962,0.077698864,0.30540276,0.052241273,-0.079288706,0.13654657,0.0017890036,-0.20957658,0.17939427,-0.3011044,0.29421288,0.11576557,-0.15932201,-0.01266537,-0.39668432,0.17338286,0.45121428,0.01645672,-0.53274375,-0.04249686,-1.2905456,-0.12305529,0.18808042,-0.001951571,-0.20683655,-0.15271387,-0.25090757,-0.045291442,0.019985719,0.056108426,-0.2902743,0.042564142,-0.043741137,0.055887427,0.53850555,0.4651616"
48,70,70,Counter-Strike: Global Offensive,730,toooooooo good,14,27.5,2026-03-01 23:00:25,"100,000,000 .. 200,000,000",['Valve'],['Valve'],"['Action', 'Free To Play']","['windows', 'linux']","['Multi-player', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Valve Anti-Cheat enabled', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Steam Timeline']","Aug 21, 2012",,"-0.030769,0.11993,0.53909,-0.43696,-0.73937,-0.15345,0.081126,-0.38559,-0.68797,-0.41632,-0.13183,-0.24922,0.441,0.085919,0.20871,-0.063582,0.062228,-0.051234,-0.13398,1.1418,0.036526,0.49029,-0.24567,-0.412,0.12349,0.41336,-0.48397,-0.54243,-0.27787,-0.26015,-0.38485,0.78656,0.1023,-0.20712,0.40751,0.32026,-0.51052,0.48362,-0.0099498,-0.38685,0.034975,-0.167,0.4237,-0.54164,-0.30323,-0.36983,0.082836,-0.52538,-0.064531,-1.398,-0.14873,-0.35327,-0.1118,1.0912,0.095864,-2.8129,0.45238,0.46213,1.6012,-0.20837,-0.27377,0.71197,-1.0754,-0.046974,0.67479,-0.065839,0.75824,0.39405,0.15507,-0.64719,0.32796,-0.031748,0.52899,-0.43886,0.67405,0.42136,-0.11981,-0.21777,-0.29756,-0.1351,0.59898,0.46529,-0.58258,-0.02323,-1.5442,0.01901,-0.015877,0.024499,-0.58017,-0.67659,-0.040379,-0.44043,0.083292,0.20035,-0.75499,0.16918,-0.26573,-0.52878,0.17584,1.065"
49,1608,1608,ELDEN RING,1245620,best game ring ever made,37,111.53333333333332,2026-03-01 23:11:53,"20,000,000 .. 50,000,000","['FromSoftware, Inc.']","['FromSoftware, Inc.', 'Bandai Namco Entertainment']","['Action', 'RPG']",['windows'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Camera Comfort', 'Custom Volume Controls', 'Playable without Timed Input', 'Save Anytime', 'Stereo Sound', 'Surround Sound', 'Steam Cloud', 'Family Sharing']","Feb 24, 2022",5999.0,"0.1674118,0.13420261,0.532301,-0.40087238,0.100296214,0.1845016,0.28000003,-0.048492607,-0.4119718,0.031680383,0.20244738,-0.230792,0.046161603,0.1130872,-0.053068,0.08734862,0.435572,0.475084,-0.23482803,0.23929258,0.351232,-0.032801203,-0.085111596,-0.025696004,0.5842062,-0.0122040035,0.020835793,-0.207702,0.22724839,-0.147538,-0.28726596,0.44036597,0.265733,0.0611624,0.51813596,0.1369826,-0.6115382,0.3630194,-0.379984,-0.17765202,0.06149602,-0.030767798,0.2596084,-0.3343466,-0.0412006,0.018594403,0.26326978,-0.53514004,0.26086882,-0.8283272,-0.14304201,-0.009913199,0.28935,1.0064161,-0.0032765865,-2.5027,-0.29641882,0.24000362,1.2378,0.7532558,-0.488516,0.793818,-0.45260638,0.22336158,0.57581604,-0.28868,0.390232,0.36007982,-0.07227419,-0.04694,0.0503164,-0.15575299,-0.016270798,0.1388964,0.057774793,0.047321998,-0.34878,-0.130122,-0.41527063,0.246254,0.48701602,0.1307528,-0.56219965,0.039535996,-1.4339681,-0.102778,-0.1491986,-0.321554,-0.0543162,-0.2638258,-0.23548102,0.023639392,-0.1662968,-0.099251606,-0.158326,-0.10344801,-0.582978,-0.0021480084,0.52880394,0.18679179"
50,1532,1532,Warframe,230410,yes good game much,45,237.4333333333333,2024-10-05 09:43:20,"20,000,000 .. 50,000,000",['Digital Extremes'],['Digital Extremes'],"['Action', 'RPG', 'Free To Play']",['windows'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'HDR available']","Mar 25, 2013",,"-0.08916025,0.35317326,0.77959,-0.522,-0.5275025,0.20308475,0.157729,-0.15354323,-0.264691,-0.2709355,-0.021336,-0.17646798,-0.1402525,-0.30117452,0.2319425,-0.213418,-0.135323,0.346389,-0.27319175,0.7832575,0.19790399,0.354082,-0.2407025,-0.22019753,0.40139803,0.12705599,-0.24553624,-0.2798925,-0.0063219997,-0.20044997,-0.24679625,0.6530525,0.08502,-0.10432725,0.25951,0.157025,-0.314619,0.35550106,-0.21593493,-0.35161,0.09772301,-0.21310325,0.21309751,-0.3708675,-0.4030725,-0.31950277,0.31578875,-0.4467925,0.04557225,-1.1345925,0.016297504,-0.1056245,0.029073497,0.8528825,-0.084344,-2.56315,0.17756149,0.094320014,1.2838426,0.45247748,-0.31735748,0.70369244,-0.7975075,-0.15331149,0.5998525,0.070604496,0.57449,0.21093725,-0.1583125,-0.021924248,0.14248726,0.031051748,0.23409298,-0.19529448,0.24599,0.28105974,-0.31906724,-0.088870004,-0.47626,0.1692225,0.45174497,0.01831526,-0.57879496,0.003805004,-1.482175,-0.054731496,-0.05157701,-0.16132525,-0.33972624,-0.21507502,-0.032199755,-0.20561749,-0.0847795,0.1801775,-0.47555,-0.19935825,-0.36035252,-0.0705675,0.4266895,0.53753954"
51,247,247,PUBG: BATTLEGROUNDS,578080,cool game,17,1654.5833333333333,2026-02-22 21:25:11,"100,000,000 .. 200,000,000",['PUBG Corporation'],"['KRAFTON, Inc.']","['Action', 'Adventure', 'Massively Multiplayer', 'Free To Play']",['windows'],"['Multi-player', 'PvP', 'Online PvP', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet']","Dec 21, 2017",,"-0.34160548,-0.1425235,0.81501496,-0.56606,-0.42246,0.61658,0.55215,-0.062892005,-0.620775,-0.024999999,0.099753,-0.62277496,-0.221191,-0.45785,0.15307999,0.222855,-0.111264996,0.329045,-0.252336,0.2252085,0.13784501,0.25914398,0.030550998,-0.11309999,0.615425,0.28564,-0.33787498,-0.08322501,-0.28967,0.011019997,-0.47325,0.65832,-0.266085,0.014379498,0.095405,0.266235,-0.41012,-0.062620014,-0.21891999,-0.75437,0.30395052,-0.622245,-0.059295,-0.29596,-0.045989998,-0.029419005,0.052969992,-0.22617,0.79664004,-1.034785,-0.078831,-0.20868449,0.034177,0.6644,0.069460005,-2.7739,0.162545,0.096599996,0.95519495,0.7383005,-0.526575,0.72696996,-0.92911,0.13375899,0.5708,0.230815,0.52591497,-0.15788549,-0.21875499,-0.11709502,0.142555,-0.008001,0.208095,0.043231003,0.0195285,0.45244998,-0.29305,-0.099925004,0.47096503,0.306495,0.386455,0.0426815,-1.121985,0.27741998,-0.958185,0.038771503,-0.23445751,0.229105,-0.0025904998,-0.019305002,-0.186515,0.52723503,-0.1972645,-0.171175,-0.3202,-0.286601,-0.52234,0.15744999,0.316405,0.105528995"
52,1450,1450,HELLDIVERS 2,553850,love game sadly even work shuts pc overtime try playing best case barely work undemocratic port bow game shuts pc even play bodycam fps,259,25.55,2026-03-01 21:05:18,"20,000,000 .. 50,000,000",['Arrowhead Game Studios'],['PlayStation Publishing LLC'],['Action'],['windows'],"['Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Chat Speech-to-text', 'Chat Text-to-speech', 'Color Alternatives', 'Custom Volume Controls', 'Adjustable Difficulty', 'Narrated Game Menus', 'Playable without Timed Input', 'Stereo Sound', 'Subtitle Options', 'Surround Sound', 'Partial Controller Support', 'Family Sharing']","Feb 8, 2024",3999.0,"-0.1219279,0.13477688,0.47029662,-0.25403124,-0.08649648,0.22419253,-0.058050435,-0.024182215,0.03819596,-0.051508747,0.09821666,-0.1740265,0.016927257,-0.13655345,-0.09594569,0.01682609,0.01639474,0.35881743,-0.19284047,0.3614879,0.19751656,0.04020847,0.23960327,-0.027288107,0.5227004,-0.10240311,-0.384007,-0.31383944,0.15006743,-0.03682382,-0.22552241,0.5210741,-0.09746127,-0.03787813,0.0683993,0.09260896,-0.29197207,-0.0041811317,-0.09710049,-0.29381585,-0.008850829,-0.11878241,0.021434424,-0.20217319,-0.18481138,-0.030401701,0.118446395,-0.35152394,0.25854468,-0.52922153,-0.047584783,-0.0925964,-0.05489073,0.7032956,-0.12677279,-1.757436,-0.120162174,-0.09597228,1.0198095,0.41283163,-0.33618814,0.34943762,-0.41690698,0.104189344,0.3206754,0.049789738,0.2916569,0.09545278,-0.15767838,0.062808335,0.018339401,-0.14108448,0.11164169,-0.12549518,0.1354827,0.05379748,-0.18259642,-0.025277216,-0.22607362,0.11087592,0.29502782,-0.03432535,-0.46021047,0.13217773,-1.2998947,-0.0074551366,0.0118333,-0.037569255,-0.1196378,-0.15504712,-0.02842468,0.055762872,-0.020567486,0.010545943,-0.16788556,-0.056102328,-0.16343053,-0.047277812,0.42519793,0.14100884"
53,212,212,PUBG: BATTLEGROUNDS,578080,loot loot,17,762.75,2026-02-28 04:09:34,"100,000,000 .. 200,000,000",['PUBG Corporation'],"['KRAFTON, Inc.']","['Action', 'Adventure', 'Massively Multiplayer', 'Free To Play']",['windows'],"['Multi-player', 'PvP', 'Online PvP', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet']","Dec 21, 2017",,"0.025507,0.31549,-0.0050274,-0.59887,0.098106,1.006,-0.20616,-0.15856,1.0167,0.45996,0.21662,1.2869,-0.26138,0.40369,-0.40788,0.18352,0.50346,0.39304,-0.62789,0.60189,0.8372,-0.40453,-0.07658,-0.19294,-0.31268,-0.2421,-0.26869,0.14497,0.20361,-0.61082,0.057702,-0.54031,-0.96537,-0.094761,-0.18998,-0.64065,0.12625,-0.11054,-0.1981,-0.65174,0.37185,-0.32485,-0.34542,-0.0093564,0.041865,0.8019,-0.33771,0.053484,0.055244,-0.34703,-0.37241,0.73001,0.014656,0.39324,0.097582,0.14898,-0.3619,-0.40378,0.36356,-0.27202,-0.041076,0.31616,-0.14792,0.20713,0.37979,0.064649,0.58845,-0.41264,0.2232,-0.25292,-0.45757,-0.93682,0.030911,-0.062086,-0.12003,0.40921,-0.38854,0.48171,-0.46076,0.80699,0.55619,0.74596,-0.30339,0.12416,0.15851,-0.064248,0.16441,-0.11616,-0.25059,0.084021,-0.057629,-0.2774,1.1664,-0.23162,-0.4346,-1.1139,0.30207,0.43853,0.13114,0.52226"
54,909,909,Left 4 Dead 2,550,huh,3,4.583333333333333,2026-03-01 21:07:51,"50,000,000 .. 100,000,000",['Valve'],['Valve'],['Action'],"['windows', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes Source SDK', 'Commentary available', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing', 'Steam Timeline']","Nov 16, 2009",999.0,"-0.34714,0.18362,1.1298,-0.93438,-1.5032,-0.39568,0.85951,-0.48313,0.25006,0.30219,0.55397,-0.034627,0.33734,0.33852,2.2981,-0.58003,-0.62505,0.78754,0.032271,0.20882,0.15548,1.4069,0.14479,-0.3885,-0.4135,0.3804,-0.9436,-0.36889,-0.072332,-0.059505,0.14924,0.2432,-0.12743,-0.031082,-0.64679,-0.17748,-0.33805,0.45488,-0.86241,-1.435,0.39809,0.61851,-0.29565,-0.41347,-0.16715,0.53063,-0.64044,0.13433,0.12322,-0.42706,-0.79293,-0.57208,0.45019,0.030109,-1.3617,-0.21971,0.70875,0.53255,-0.86155,-0.56808,-0.57409,0.03801,0.2575,-0.82276,0.050229,0.43627,0.44553,0.50521,-1.035,-0.24819,0.88446,0.21151,-0.3468,-1.0554,-0.23794,0.2893,0.4546,-0.28291,0.35278,0.39947,1.0573,-0.80324,0.87365,-0.85847,-0.43522,-0.022198,-0.064403,0.18687,-0.056651,0.022288,0.27807,0.1096,0.12644,0.17995,0.40669,0.78491,-0.094612,-0.99713,-0.47474,0.10395"
55,1741,1741,Terraria,105600,really fun,14,7.35,2026-03-01 20:50:08,"20,000,000 .. 50,000,000",['Re-Logic'],['Re-Logic'],"['Action', 'Adventure', 'Indie', 'RPG']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","May 16, 2011",999.0,"-0.2440495,0.3523115,0.444735,-0.70546,-0.498135,0.30466652,-0.027915502,0.321405,0.123005,-0.273776,0.416835,-0.082229204,-0.112937994,-0.26977855,0.10720499,-0.02132,-0.25762773,0.5855,-0.31261,1.01806,0.440735,0.60802495,-0.1843195,-1.0267301,0.1665,0.6381,-0.49159,-0.41178298,0.014830999,-0.280365,-0.741525,0.78428495,0.2222055,-0.20204338,0.42708,-0.016545001,-0.44186,0.17984,0.145754,-0.666615,0.033545002,0.0744714,-0.024450004,-0.50592,-0.858295,-0.181034,0.247721,-0.0656815,0.35901,-1.18433,0.066086,-0.458355,0.0303035,0.562425,0.020053001,-2.2124,0.27223,0.67906,0.926975,0.126845,-0.120271504,1.1585,-0.80843997,-0.17926,0.65869,0.26436502,0.98005,-0.031500004,-0.067725,-0.37151998,0.50446,-0.44259,0.011080999,0.0060951,-0.06989999,0.595955,0.13822499,-0.0831695,-0.25146902,0.08811,-0.2781465,-0.071724504,-0.42416,-0.1557,-1.6523,-0.151545,-0.483095,-0.10180201,-0.55775,-0.49754,0.012852002,0.065135,0.32991248,-0.3368,-0.1014475,-0.15313,-0.49319,-0.51547,0.284445,1.0183101"
56,1244,1244,War Thunder,236390,vary skill based vary high learning carve find worse world tank,82,91.76666666666668,2025-02-08 23:35:20,"20,000,000 .. 50,000,000",['Gaijin Entertainment'],['Gaijin Network Ltd'],"['Action', 'Massively Multiplayer', 'Simulation', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'VR Supported', 'Steam Trading Cards', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Remote Play on Phone', 'Remote Play on Tablet']","Aug 15, 2013",,"-0.1236309,0.45939186,0.18365699,0.1905598,-0.13920547,-0.17282254,-0.07129819,0.0070753465,-0.13298354,0.37494308,-0.14650811,-0.21886998,0.29083008,-0.204448,-0.09226628,-0.18010789,0.104284175,0.04282092,-0.4290509,0.23455523,-0.06389492,-0.12058553,0.31886077,-0.023971552,-0.05337828,-0.13123156,-0.06726717,-0.43722343,-0.18552093,-0.0793282,-0.2189889,0.25068486,-0.31976664,-0.22698383,0.2589749,0.17563973,-0.019198269,0.2714427,0.08254201,-0.2757903,-0.10910363,-0.13797356,-0.40507996,-0.28497997,-0.17230363,-0.028133178,0.39685184,-0.06416655,-0.087105334,-0.5272697,0.029803006,-0.18030547,-0.0029602593,0.9453092,0.046773992,-1.7318645,0.240516,-0.050568566,1.2738354,0.279106,0.049800906,0.7122976,-0.08879116,0.116591364,0.4161149,-0.00027963112,0.116196185,-0.102395445,0.2868911,0.019007271,-0.06684893,-0.1317661,0.15225726,0.013093454,0.22467719,-0.0063315495,-0.103178196,-0.19359563,-0.42142913,-0.044171095,0.30769017,0.10885446,-0.44207904,-0.12085407,-1.0030509,-0.071068,0.011331367,-0.20993981,-0.18081489,-0.04481746,-0.2647793,0.009337273,-0.012728355,-0.121798165,-0.24905764,-0.02582,-0.124850184,-0.40359545,0.63878816,0.19689637"
57,1696,1696,ELDEN RING,1245620,game time,29,228.9,2026-03-01 00:36:30,"20,000,000 .. 50,000,000","['FromSoftware, Inc.']","['FromSoftware, Inc.', 'Bandai Namco Entertainment']","['Action', 'RPG']",['windows'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Camera Comfort', 'Custom Volume Controls', 'Playable without Timed Input', 'Save Anytime', 'Stereo Sound', 'Surround Sound', 'Steam Cloud', 'Family Sharing']","Feb 24, 2022",5999.0,"0.019219002,-0.0044260006,0.73955,-0.43139,-0.558555,0.592495,0.5026395,0.08071,-0.57958,-0.29479,0.337488,-0.433075,-0.232087,-0.50806,0.14931999,-0.085604995,0.247165,0.5186295,-0.508885,0.24700935,0.21872,0.056344002,0.0033974983,0.370005,0.92965,-0.26093,-0.0968165,-0.06633499,0.13961999,0.049235996,-0.63461,0.62107,-0.16791,-0.1350005,0.13021499,-0.05032999,-0.89298,0.524165,-0.443972,-0.54909503,0.066489995,-0.233305,0.199785,-0.057058,-0.308065,-0.031364,0.36734,-0.82756,0.527995,-0.928175,-0.0655616,-0.1933645,0.117377,1.156925,0.14356351,-3.03835,-0.32134998,-0.0906045,1.5184,1.1909499,-0.76178,0.64135504,-0.5127,0.049604002,0.6697,-0.0063150004,0.26514,0.037298,-0.217275,0.26279098,-0.256915,-0.1111175,0.1354295,-0.150934,0.060615,0.168885,-0.62191,-0.294485,-0.52279997,0.29335,0.419935,-0.028889999,-0.8952,0.16685,-1.52735,0.159575,-0.31247252,-0.0750935,-0.093187496,-0.21529,-0.34667,0.26688,-0.109965004,0.13831,-0.48881,-0.42659003,-0.20618,0.18684599,0.57370996,0.009745501"
