Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,game_name,app_id,review_text,review_length,hours_played,review_date,owners,developers,publishers,genres,platforms,categories,release_date,price,embedding
41,1927,1927,Wallpaper Engine,431960,goated,6,394.7166666666666,2026-03-01 20:43:06,"20,000,000 .. 50,000,000",['Wallpaper Engine Team'],['Wallpaper Engine Team'],"['Casual', 'Indie', 'Animation & Modeling', 'Design & Illustration', 'Photo Editing', 'Utilities']",['windows'],"['Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Workshop', 'Includes level editor']","Nov 16, 2018",499.0,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
42,251,251,PUBG: BATTLEGROUNDS,578080,nice game,9,107.5,2026-02-22 11:19:42,"100,000,000 .. 200,000,000",['PUBG Corporation'],"['KRAFTON, Inc.']","['Action', 'Adventure', 'Massively Multiplayer', 'Free To Play']",['windows'],"['Multi-player', 'PvP', 'Online PvP', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet']","Dec 21, 2017",,"-0.0614405,0.0365775,0.735335,-0.53618497,-0.41494998,0.748925,0.77461,0.21294999,-0.448315,-0.33964002,0.081098,-0.493775,-0.370435,-0.272755,0.26752,0.60518,-0.06311501,0.38715,-0.21276501,0.72943,0.199845,0.280774,-0.157829,-0.11348501,0.83973503,-0.241555,-0.484015,-0.112320006,-0.122365,-0.3409,-0.805435,0.53622,0.21709001,-0.2283555,0.51517,0.194545,-0.734105,0.47842,-0.328055,-0.56252,0.72415,-0.431,0.275745,-0.62108505,-0.42071,0.146866,0.150356,-0.25593498,0.39636,-0.86188,0.042954996,-0.1268645,-0.172803,0.53761,-0.131085,-2.7251,0.044204995,0.2405,0.93559,0.45931497,-0.71565,0.476025,-1.18981,-0.096106,0.48645502,0.039632,0.12841025,0.1078595,-0.58423495,0.011500001,-0.04648,-0.0580375,0.289595,-0.29438397,0.16848001,0.4446,-0.167695,-0.14741,0.16334,0.48269,0.1192035,0.031835,-0.762465,0.052284997,-1.43325,0.008742999,-0.17553501,0.05263,-0.28224248,-0.187345,-0.127265,-0.051084995,-0.0031100065,0.012869999,-0.408975,-0.03337501,-0.579725,0.2783665,0.386805,0.14806901"
43,585,585,Call of Duty: Modern Warfare II,1938090,it bad on steam only i ve been facing an issue nor steam or activision helped me,81,73.95,2026-02-27 03:35:56,"50,000,000 .. 100,000,000","['Treyarch', 'Raven Software', 'Beenox', 'High Moon Studios', 'Sledgehammer Games', 'Infinity Ward', 'Activision Shanghai', 'Demonware']",['Activision'],['Action'],['windows'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Captions available', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Subtitle Options', 'Surround Sound', 'Partial Controller Support', 'HDR available']","Oct 27, 2022",,"-0.13387033,0.19410308,0.33996913,-0.23823792,-0.07553722,0.05493447,0.12506837,0.03427011,0.096987754,-0.17005543,0.22439319,0.05355058,0.11575313,0.04864429,0.051536627,-0.3579247,0.040965885,0.13160416,-0.31131285,0.1479665,0.35330132,-0.014413593,-0.020573946,-0.032773767,0.26258248,-0.0032432955,-0.26881027,-0.2468406,0.027442532,-0.04996218,-0.09206088,0.46285057,-0.13508368,0.17040108,-0.14124647,0.37954497,-0.06398734,0.072636,0.089476995,-0.18554322,-0.45002624,-0.18510047,0.10753359,-0.40038,-0.051185597,-0.0040022805,0.30206487,-0.3179295,0.0660961,-0.77205414,-0.045379937,0.060980234,0.13383876,0.8963082,-0.27035347,-2.0765395,0.060881473,-0.061985884,1.3167317,0.40468615,-0.047963157,0.5970875,-0.4593838,0.17900695,0.7031641,0.026109524,0.3830461,0.145622,0.05063776,-0.13686259,-0.09060312,-0.21399273,0.017147763,-0.25516543,0.074927524,0.15450549,0.013904354,-0.0062791775,-0.75597703,-0.04208854,0.51511717,-0.18877637,-0.46131584,0.27910638,-1.04615,-0.15396705,0.032229178,-0.12912658,-0.17361963,-0.2957927,-0.1876861,-0.17654589,-0.09325859,0.09369229,-0.27268165,-0.089751944,-0.15651987,-0.30481294,0.4767671,0.09908412"
44,1568,1568,Warframe,230410,fast paced chaos,16,9.033333333333331,2022-10-11 21:08:18,"20,000,000 .. 50,000,000",['Digital Extremes'],['Digital Extremes'],"['Action', 'RPG', 'Free To Play']",['windows'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'HDR available']","Mar 25, 2013",,"-0.26737332,0.008453667,0.06680567,0.08959933,-0.180696,0.36242667,-0.27475667,-0.209126,-0.28966334,-0.055354,0.0037733216,0.077006675,-0.38985336,-0.54141,0.17972334,0.05488601,-0.5800367,0.24786568,-0.028303334,-0.08361,0.7552133,0.25988004,0.3556033,-0.42118,0.41403332,0.43340054,-0.42283666,0.14567332,-0.23036999,0.10992333,-0.49725866,-0.138484,-0.42266333,-0.44477332,0.2246,-0.21651368,0.346558,-0.091950335,-0.012125333,-0.028221333,-0.31926668,-0.026556663,-0.10700134,-0.2983913,0.097153336,0.22932565,0.261374,-0.0070656636,0.81755334,-0.72502,-0.14186333,0.22069333,0.06724369,0.70512336,0.38275003,-1.4946934,-0.29578665,0.71729666,1.04442,0.427272,-0.39488003,0.0592,-0.048714202,-0.3640667,0.24946667,0.41070667,0.158259,-0.31120932,0.36897835,0.049333338,0.033001322,-0.18944101,-0.259217,-0.29241002,0.288709,-0.07776633,-0.29871333,-0.10705667,0.11178998,-0.10232667,0.58579665,0.18863635,-0.5994033,0.56667,-0.80595326,-0.07788999,-0.016485333,-0.57921,-0.4838933,-0.3986633,0.33658668,0.34734997,-0.37543333,-0.11436668,-0.12765667,-0.28363368,0.47855997,-0.097486675,0.13627666,0.35846332"
45,824,824,Grand Theft Auto V Legacy,271590,one of the best game oat could play for an eternity gta probably wont be a generational a this but hey will always be my fav game to ever first experience,163,11.0,2026-03-01 18:22:08,"50,000,000 .. 100,000,000",['Rockstar North'],['Rockstar Games'],"['Action', 'Adventure']",['windows'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']","Apr 13, 2015",,"-0.07313951,0.20928644,0.5223075,-0.25996456,-0.08612783,0.2202028,0.11691519,0.19747077,-0.20408237,-0.0343394,0.010226408,0.04240635,0.19380118,-0.11517919,0.08277605,-0.17559338,0.2732783,0.23573655,-0.29410106,0.28725696,0.23156679,-0.04281558,0.056555137,0.0988471,0.3727627,-0.12403723,-0.095908836,-0.33820036,0.12799701,-0.1459836,-0.3022119,0.48432934,0.022852458,0.014606642,0.13959701,0.24191724,-0.171676,0.38384697,-0.022460701,-0.24228823,-0.16601756,-0.008972479,0.17040063,-0.35254514,-0.07935587,0.07593287,0.30649626,-0.36947113,-0.042019762,-0.7647383,-0.107632026,-0.1613612,0.15499702,0.88283587,-0.15983178,-2.1680162,0.014393543,-0.11572248,1.237874,0.5296613,-0.17088996,0.662024,-0.37054366,0.06479151,0.7106862,-0.022343455,0.38861316,0.25011435,-0.12051658,-0.28492773,0.04055942,-0.2935613,-0.004243799,-0.24509972,0.061230354,0.03819793,-0.16769381,-0.085183606,-0.700745,-0.024528317,0.3978985,0.0386147,-0.45245257,0.065860376,-1.2976205,-0.1713462,0.035595737,-0.17774123,-0.07158135,-0.3506203,-0.12132155,0.08566932,-0.15367946,0.042030226,-0.3161704,-0.17341612,-0.11877617,-0.279472,0.34913284,0.2836607"
46,507,507,Call of Duty: Modern Warfare II,1938090,god this game series is so,35,196.0833333333333,2026-03-01 20:12:18,"50,000,000 .. 100,000,000","['Treyarch', 'Raven Software', 'Beenox', 'High Moon Studios', 'Sledgehammer Games', 'Infinity Ward', 'Activision Shanghai', 'Demonware']",['Activision'],['Action'],['windows'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Captions available', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Subtitle Options', 'Surround Sound', 'Partial Controller Support', 'HDR available']","Oct 27, 2022",,"-0.26916516,0.3560005,0.666115,-0.47297168,-0.097514994,0.42128384,0.06397983,0.20809,-0.24516082,-0.310765,0.072279,-0.216514,0.21921802,-0.044121668,0.00618466,-0.18875183,0.100922324,0.5063649,-0.40972832,0.58769834,0.25946167,-0.30696705,-0.11639867,0.163755,0.7900683,0.09272117,-0.07249617,-0.23644666,-0.0680585,0.029105663,-0.27859065,0.58544165,-0.12626533,0.08409267,0.14680931,0.16979332,-0.2942253,0.13694085,-0.17580415,-0.34891498,-0.17945151,0.21336497,0.2568323,-0.266215,-0.11767751,-0.17303066,0.3906325,-0.3101898,0.032951664,-0.67765135,-0.11615068,-0.07562316,0.52971894,1.135425,-0.22169667,-2.8326666,0.054902,0.011720334,1.3519834,0.6708717,-0.30771,0.8118699,-0.2997463,-0.16574667,0.9081767,0.029584162,0.377906,0.1488465,0.030544167,-0.044338346,0.077914506,-0.23572417,0.01675667,-0.19005765,0.26775667,0.07851431,-0.20452233,-0.049303334,-0.87991506,0.18522365,0.22918667,0.10827433,-0.82075334,0.15192883,-1.4225501,0.051534664,-0.21933465,-0.49530163,0.04279517,-0.24423666,-0.248558,-0.00053599227,-0.24566334,0.23310183,-0.20199169,-0.27723482,-0.36032984,-0.392936,0.48906818,0.24134684"
47,889,889,Grand Theft Auto V Legacy,271590,very good dont play base game is boringgggggggggggggggggggggggggggggy unless online or lspdfr,99,21.25,2026-02-28 18:44:22,"50,000,000 .. 100,000,000",['Rockstar North'],['Rockstar Games'],"['Action', 'Adventure']",['windows'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']","Apr 13, 2015",,"-0.3066018,0.31861728,0.46089992,-0.3029428,-0.2836486,0.2893495,0.026232097,0.08074902,0.014344608,-0.15507948,0.10633379,-0.12922952,0.22770998,-0.1589055,0.082224,-0.034846704,0.1409228,0.30714744,-0.2636556,0.546737,0.13306738,0.159807,0.055030197,0.010423005,0.30569482,0.03318139,-0.085803084,-0.33249348,0.080357,-0.04449459,-0.33977032,0.7334239,-0.029221993,-0.14788559,0.457673,0.241995,-0.23587748,0.17828809,-0.18252149,-0.325673,0.023787508,-0.0728348,0.060590994,-0.2871586,-0.249632,-0.22178581,0.09373699,-0.30806157,-0.0060425997,-0.77975225,0.013721397,0.021149298,-0.0663522,0.73461306,-0.1545163,-2.241095,0.08381499,-0.2111911,1.4493059,0.503363,-0.3507211,0.585209,-0.5182026,-0.0970389,0.6130597,0.0377532,0.3889514,0.022322904,0.008918906,0.01687779,-0.0560566,-0.28462568,0.1594235,-0.3539238,0.2891619,-0.017472003,-0.0852774,-0.042640764,-0.441688,-0.03587079,0.418681,-0.033925496,-0.6634866,-0.002026102,-1.205592,-0.1323477,0.14976017,-0.06977309,-0.021448594,-0.24683471,-0.21768638,-0.022487894,-0.024763409,0.055124898,-0.3237861,0.079389304,-0.14428432,-0.29411185,0.499129,0.3531451"
48,70,70,Counter-Strike: Global Offensive,730,toooooooo good,14,27.5,2026-03-01 23:00:25,"100,000,000 .. 200,000,000",['Valve'],['Valve'],"['Action', 'Free To Play']","['windows', 'linux']","['Multi-player', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Valve Anti-Cheat enabled', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Steam Timeline']","Aug 21, 2012",,"-0.030769,0.11993,0.53909,-0.43696,-0.73937,-0.15345,0.081126,-0.38559,-0.68797,-0.41632,-0.13183,-0.24922,0.441,0.085919,0.20871,-0.063582,0.062228,-0.051234,-0.13398,1.1418,0.036526,0.49029,-0.24567,-0.412,0.12349,0.41336,-0.48397,-0.54243,-0.27787,-0.26015,-0.38485,0.78656,0.1023,-0.20712,0.40751,0.32026,-0.51052,0.48362,-0.0099498,-0.38685,0.034975,-0.167,0.4237,-0.54164,-0.30323,-0.36983,0.082836,-0.52538,-0.064531,-1.398,-0.14873,-0.35327,-0.1118,1.0912,0.095864,-2.8129,0.45238,0.46213,1.6012,-0.20837,-0.27377,0.71197,-1.0754,-0.046974,0.67479,-0.065839,0.75824,0.39405,0.15507,-0.64719,0.32796,-0.031748,0.52899,-0.43886,0.67405,0.42136,-0.11981,-0.21777,-0.29756,-0.1351,0.59898,0.46529,-0.58258,-0.02323,-1.5442,0.01901,-0.015877,0.024499,-0.58017,-0.67659,-0.040379,-0.44043,0.083292,0.20035,-0.75499,0.16918,-0.26573,-0.52878,0.17584,1.065"
49,1608,1608,ELDEN RING,1245620,the best game about a ring ever made,37,111.53333333333332,2026-03-01 23:11:53,"20,000,000 .. 50,000,000","['FromSoftware, Inc.']","['FromSoftware, Inc.', 'Bandai Namco Entertainment']","['Action', 'RPG']",['windows'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Camera Comfort', 'Custom Volume Controls', 'Playable without Timed Input', 'Save Anytime', 'Stereo Sound', 'Surround Sound', 'Steam Cloud', 'Family Sharing']","Feb 24, 2022",5999.0,"0.14854938,0.13862863,0.5290006,-0.2879215,0.042104125,0.2900376,0.13633126,0.106705874,-0.37364888,0.06815261,0.14992961,-0.09084639,0.10093488,-0.030742258,0.100797504,-0.04497338,0.38836747,0.1585775,-0.21350601,0.18176487,0.4065125,-0.07114725,0.02914901,-0.005133502,0.51199216,-0.09985888,-0.051368877,-0.27871752,0.0727165,-0.1002795,-0.29708904,0.4444237,0.24231662,0.03729775,0.20679125,0.1981245,-0.3744764,0.39531586,-0.09501498,-0.043776006,-0.1786,-0.1619485,0.3200415,-0.2990604,0.029833378,0.060936492,0.32204238,-0.48106003,0.039883,-0.7829383,-0.0492365,-0.0546245,0.26484752,1.0698562,-0.27717662,-2.7260125,-0.14419387,-0.0009352453,1.5238875,0.6812036,-0.26049438,0.89813495,-0.38691476,0.17140628,0.6802625,-0.19373998,0.4291519,0.42895612,0.009355878,-0.00013124943,-0.019992527,-0.11158438,-0.129958,0.008715376,0.09640512,0.073968254,-0.25948,-0.15540889,-0.77513164,0.2247855,0.6096125,0.14778987,-0.44959354,0.05296444,-1.3526301,-0.1591225,0.05907112,-0.2531339,-0.031590626,-0.36379987,-0.037536252,0.08654664,-0.249118,-0.032301374,-0.28248313,-0.169624,-0.48641375,-0.15099376,0.6479862,0.2522499"
50,1532,1532,Warframe,230410,yes it is a good game there is so much to do,45,237.4333333333333,2024-10-05 09:43:20,"20,000,000 .. 50,000,000",['Digital Extremes'],['Digital Extremes'],"['Action', 'RPG', 'Free To Play']",['windows'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'HDR available']","Mar 25, 2013",,"-0.23827635,0.34589353,0.61134326,-0.43406782,-0.24787141,0.2599941,-0.052674834,0.19620617,0.014884842,-0.12494635,-0.012252587,-0.005718107,0.15502842,-0.08778334,0.15191934,-0.28226265,0.119285665,0.24740565,-0.30586958,0.5619763,0.2723255,0.15435617,0.08117033,-0.1105861,0.2666662,0.038535748,-0.20022877,-0.5473192,0.022209665,-0.2528285,-0.33550158,0.6804995,0.08540633,0.04809034,0.20400101,0.4031683,-0.07008346,0.22584994,0.0145510165,-0.29972017,-0.224079,-0.09099295,0.16636015,-0.5285225,-0.23320167,-0.12787056,0.46341372,-0.35884824,-0.18559675,-0.93418247,-0.0075800833,-0.260804,0.19896942,1.1398541,-0.2964476,-2.872567,0.03944325,-0.18467508,1.6382642,0.4747983,-0.17068124,0.7913067,-0.50256604,-0.028974479,0.8711708,0.06630083,0.6591533,0.37414393,0.04070284,-0.17953734,0.041951668,-0.33901274,0.061610993,-0.27402142,0.3461226,-0.03665625,-0.19127434,-0.049330603,-0.8583743,0.0720365,0.503945,-0.07495499,-0.69262916,0.067880176,-1.4515499,-0.14270426,0.20106816,-0.20052172,-0.16686499,-0.37104118,-0.07823492,-0.16672866,-0.22947319,0.04356359,-0.41059232,-0.08059083,-0.2512311,-0.46690667,0.4663199,0.41597235"
51,247,247,PUBG: BATTLEGROUNDS,578080,very cool game,17,1654.5833333333333,2026-02-22 21:25:11,"100,000,000 .. 200,000,000",['PUBG Corporation'],"['KRAFTON, Inc.']","['Action', 'Adventure', 'Massively Multiplayer', 'Free To Play']",['windows'],"['Multi-player', 'PvP', 'Online PvP', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet']","Dec 21, 2017",,"-0.50819033,0.00826767,0.56273335,-0.42010665,-0.47351667,0.380734,0.32097334,0.056005333,-0.44811666,-0.124086656,0.018605333,-0.46646667,-0.056137335,-0.44286335,0.031116664,0.010423332,-0.2715267,0.16749,-0.14416601,0.34104905,0.21579666,0.25449598,0.08293733,-0.18648998,0.42574167,0.25350332,-0.30086663,-0.25670332,-0.25764668,0.15988334,-0.47240666,0.66011333,-0.15590666,-0.079106994,0.33528337,0.31538332,-0.2879193,0.03170665,-0.18332,-0.61944,0.16657034,-0.44019637,0.087576665,-0.32327333,-0.102586664,-0.145466,0.35901332,-0.0019366542,0.49043,-0.9936967,0.071406,-0.288373,0.14398466,0.77199,-0.08403999,-2.7993667,0.23272668,0.090393,1.1217966,0.5352903,-0.361214,0.97318006,-0.87275,0.05586933,0.70856667,0.042196665,0.6172,0.03612967,0.0052933493,-0.17316002,0.14062667,-0.15969734,0.28010002,-0.084706,0.36555234,0.27814332,-0.36493668,-0.16459668,0.15086669,0.14202334,0.46278998,0.09873434,-0.9564433,0.24352,-1.1869234,-0.050342333,-0.1533644,0.067,-0.23523699,-0.2643133,-0.12085768,0.34280968,-0.187593,-0.017786667,-0.29823998,-0.15051734,-0.67144996,-0.14358667,0.17405666,0.22413266"
52,1450,1450,HELLDIVERS 2,553850,i love this game sadly it doesn t even work it shuts down my pc everytime i try just playing it or in the best of the case it just barely work what an undemocratic port btw this is the only game that shuts down my pc i even can play bodycam at fps,259,25.55,2026-03-01 21:05:18,"20,000,000 .. 50,000,000",['Arrowhead Game Studios'],['PlayStation Publishing LLC'],['Action'],['windows'],"['Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Chat Speech-to-text', 'Chat Text-to-speech', 'Color Alternatives', 'Custom Volume Controls', 'Adjustable Difficulty', 'Narrated Game Menus', 'Playable without Timed Input', 'Stereo Sound', 'Subtitle Options', 'Surround Sound', 'Partial Controller Support', 'Family Sharing']","Feb 8, 2024",3999.0,"-0.10482099,0.2061626,0.5789045,-0.26153976,-0.20309569,0.24055047,-0.09980228,0.15095861,0.032386117,-0.03222857,0.21783864,0.010880245,0.15651414,-0.087166585,0.07183961,-0.1003408,0.02669802,0.25328085,-0.26751676,0.31635624,0.26193988,0.068429805,0.24408211,-0.012450136,0.41195822,0.022617925,-0.23139,-0.46706328,0.12313892,-0.21903665,-0.14983748,0.61494493,0.06955465,0.051388074,-0.008820082,0.2847446,-0.1761004,0.15919599,0.0012260298,-0.26238784,-0.19609405,-0.147797,0.1261612,-0.3722504,-0.22041586,0.029710887,0.2380104,-0.31940562,0.040367488,-0.741785,0.026661912,-0.07183945,0.13956557,0.9245345,-0.40240774,-2.275756,-0.07264712,-0.08995668,1.4036795,0.52266395,-0.1481233,0.6829675,-0.37457177,0.09443048,0.57884014,0.026697556,0.4640787,0.20218705,-0.0038677026,-0.051062115,0.09119569,-0.2289875,0.04813128,-0.3005618,0.20892599,0.028770754,-0.13300774,-0.047738235,-0.6189883,0.039754506,0.38617948,-0.05034339,-0.5897819,0.14397319,-1.3280051,-0.09598125,0.060429037,-0.21117754,-0.13636309,-0.23604316,-0.08932152,-0.018856313,-0.049368996,0.14415954,-0.31510887,-0.0810321,-0.15962309,-0.22350486,0.4156138,0.32326037"
53,212,212,PUBG: BATTLEGROUNDS,578080,loot the loot the,17,762.75,2026-02-28 04:09:34,"100,000,000 .. 200,000,000",['PUBG Corporation'],"['KRAFTON, Inc.']","['Action', 'Adventure', 'Massively Multiplayer', 'Free To Play']",['windows'],"['Multi-player', 'PvP', 'Online PvP', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet']","Dec 21, 2017",,"-0.0063435007,0.03531,0.3615463,-0.49923998,0.090638995,0.5249765,-0.298785,0.08792,0.22062503,0.2737095,0.252245,0.60979503,0.02384001,0.069925,-0.270095,-0.012024999,0.418705,0.027280003,-0.47266,0.059265018,0.4918,-0.388785,0.134595,-0.0704495,0.06839,-0.355905,-0.121205,-0.19828999,0.024214998,-0.375945,0.00899,-0.12877,-0.41072,0.0699395,-0.250095,-0.2772385,0.16510999,0.20785,-0.013230003,-0.36705902,-0.17300999,-0.37008,-0.071035,-0.068493195,0.2277675,0.676885,0.120684996,-0.140643,-0.155173,-0.44779998,-0.217651,0.49792498,0.158353,0.695495,-0.353614,-1.4376601,-0.17468,-0.38660002,1.29013,0.224995,-0.145428,0.61876,-0.056703005,0.33729,0.743845,-0.0644655,0.2569375,-0.08955501,0.085568994,-0.23668,-0.200204,-0.54744,-0.1385345,-0.23916799,0.129845,0.279635,-0.46033,0.13810499,-0.85668,0.43930703,0.63092,0.6217,-0.36201,0.19282001,-0.689745,-0.183239,0.045486,-0.19964,0.060224995,-0.0840745,-0.020707,-0.14724949,0.38827997,0.32130998,-0.580145,-0.81224,-0.109105006,0.14631501,0.47947,0.39644"
54,909,909,Left 4 Dead 2,550,yuh,3,4.583333333333333,2026-03-01 21:07:51,"50,000,000 .. 100,000,000",['Valve'],['Valve'],['Action'],"['windows', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes Source SDK', 'Commentary available', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing', 'Steam Timeline']","Nov 16, 2009",999.0,"-1.8317,-1.4003,0.018019,-1.3427,0.40551,0.0093243,0.1421,-1.353,0.53803,-1.801,-0.45456,-0.33258,-0.70718,0.12818,0.45358,0.51076,-0.7267,1.5232,0.73582,-1.4732,-0.59123,0.37355,0.40518,0.82506,0.59269,-0.78048,-0.53169,-0.42584,-0.7632,-0.57778,1.2219,0.31228,-0.25597,0.58674,-0.32662,-0.61693,-0.64014,0.7939,-0.66682,-0.45958,0.66411,-0.026093,-0.52583,0.41329,0.53432,0.21452,-0.46787,0.25011,0.71412,-1.584,-1.7845,-0.68635,-0.29995,0.11289,-1.1005,0.57204,1.0362,-0.12953,-0.046904,-1.4457,1.135,-0.085313,1.2644,-0.92414,-0.36333,1.3232,-0.12416,1.5782,-1.0558,-0.49856,0.32497,-0.29824,0.20715,-0.98555,-0.12454,-0.9488,1.0636,0.66645,-0.75756,-0.51622,0.98035,-0.18337,0.71916,-1.2541,-0.67275,-0.14071,-0.07738,0.017427,0.5906,1.181,-0.64865,-0.27256,0.75476,0.70973,0.56365,0.073208,1.8635,-1.256,-0.07843,-1.6825"
55,1741,1741,Terraria,105600,it really fun,14,7.35,2026-03-01 20:50:08,"20,000,000 .. 50,000,000",['Re-Logic'],['Re-Logic'],"['Action', 'Adventure', 'Indie', 'RPG']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","May 16, 2011",999.0,"-0.264913,0.29094434,0.62486,-0.58232665,-0.41262332,0.25706434,-0.036442336,0.3576367,0.27314332,-0.20637368,0.39822665,0.034277197,0.017337998,-0.2039417,0.11759666,-0.10326,-0.12842181,0.46683002,-0.26944336,0.84591657,0.44356,0.3984097,0.019260338,-0.7074073,0.24545668,0.45713267,-0.43420663,-0.456692,-0.034596,-0.37528002,-0.5642666,0.90925664,0.08347034,-0.06860226,0.24497335,0.12824,-0.2922939,0.051436666,-0.080747336,-0.6184933,-0.10506,0.047453165,0.03125,-0.47895336,-0.67603,-0.1197776,0.41545737,-0.20451432,0.17735668,-1.0465666,0.028588668,-0.32861665,0.15916234,0.81611663,-0.25910464,-2.6081998,0.14379667,0.33896336,1.3104833,0.28912666,-0.030874336,1.0848433,-0.57275337,-0.024753332,0.7654567,0.068459995,0.86569005,0.17335999,0.030916667,-0.35333332,0.40651,-0.51192665,0.079564,-0.077093266,0.13846336,0.2828,0.06045233,-0.10449633,-0.59684604,0.18977332,-0.08488766,-0.120373,-0.6543066,0.067363344,-1.5485333,-0.2023,-0.21373332,-0.21865468,-0.43097666,-0.34786132,-0.032025333,-0.096936665,0.08551833,-0.21171601,-0.18791167,-0.089507334,-0.40174332,-0.47289667,0.3126833,0.86061"
